,0,Farmacia,Normal,Oferta,Producto,SKU
41644,19395.00,,,,,
41645,19395.00,,,,,
41646,2022-04-05,,,,,
41647,Ahumada,,,,,
41648,Botanics Loci\u00f3n Diaria Hydration Burst SPF 15 x 1 Unidad,,,,,
41649,84333,,,,,
41650,13199.00,,,,,
41651,13199.00,,,,,
41652,2022-04-05,,,,,
41653,Ahumada,,,,,
41654,"Blistex FPS 15 Classic x 4,25 g Crema Labial",,,,,
41655,86669,,,,,
41656,4999.00,,,,,
41657,4999.00,,,,,
41658,2022-04-05,,,,,
41659,Ahumada,,,,,
41660,Crestor 5 mg x 30 Comprimidos Recubiertos,,,,,
41661,80798,,,,,
41662,22795.00,,,,,
41663,22795.00,,,,,
41664,2022-04-05,,,,,
41665,Ahumada,,,,,
41666,Marvelon 20 x 21 Comprimidos,,,,,
41667,7336,,,,,
41668,17445.00,,,,,
41669,17445.00,,,,,
41670,2022-04-05,,,,,
41671,Ahumada,,,,,
41672,Huggies Pa\u00f1al Primeros Dias Prematuro Maxi x 30 Unidades,,,,,
41673,69179,,,,,
41674,7999.00,,,,,
41675,7999.00,,,,,
41676,2022-04-05,,,,,
41677,Ahumada,,,,,
41678,Pampers Premium Care XG 11-15 kg x 128 Unidad,,,,,
41679,87192,,,,,
41680,37899.00,,,,,
41681,37899.00,,,,,
41682,2022-04-05,,,,,
41683,Ahumada,,,,,
41684,Novamox 1 g x 14 Comprimidos Dispersables,,,,,
41685,88102,,,,,
41686,9795.00,,,,,
41687,9795.00,,,,,
41688,2022-04-05,,,,,
41689,Ahumada,,,,,
41690,Pantene Mascarilla De Tratamiento Restauracion Intensiva x 300 mL,,,,,
41691,66748001,,,,,
41692,4499.00,,,,,
41693,4499.00,,,,,
41694,2022-04-05,,,,,
41695,Ahumada,,,,,
41696,Relvar Ellipta 92 mcg\/22 mcg x 30 Capsulas Con Polvo Para Inhalacion,,,,,
41697,77173,,,,,
41698,68695.00,,,,,
41699,68695.00,,,,,
41700,2022-04-05,,,,,
41701,Ahumada,,,,,
41702,Goicoechea Crema Base Piernas Cover x 95 g,,,,,
41703,87262,,,,,
41704,11599.00,,,,,
41705,11599.00,,,,,
41706,2022-04-05,,,,,
41707,Ahumada,,,,,
41708,Brilinta 90 mg x 60 Comprimidos Recubiertos,,,,,
41709,72275,,,,,
41710,77495.00,,,,,
41711,77495.00,,,,,
41712,2022-04-05,,,,,
41713,Ahumada,,,,,
41714,Antitranspirante Nivea Beauty Elixir Fresh Roll On 40ml,,,,,
41715,87800,,,,,
41716,3099.00,,,,,
41717,3099.00,,,,,
41718,2022-04-05,,,,,
41719,Ahumada,,,,,
41720,ASEPXIA Maquillaje Polvo Comprimido Marfil NF 10 Gr,,,,,
41721,78494002,,,,,
41722,6899.00,,,,,
41723,6899.00,,,,,
41724,2022-04-05,,,,,
41725,Ahumada,,,,,
41726,Diolasa x 30 Comprimidos,,,,,
41727,64651,,,,,
41728,16495.00,,,,,
41729,16495.00,,,,,
41730,2022-04-05,,,,,
41731,Ahumada,,,,,
41732,Prolopa HBS x 30 Capsulas de Liberacion Prolongada,,,,,
41733,3681,,,,,
41734,13895.00,,,,,
41735,13895.00,,,,,
41736,2022-04-05,,,,,
41737,Ahumada,,,,,
41738,Options Copos De Algod\u00f3n x 100 Unidades,,,,,
41739,82099,,,,,
41740,1599.00,,,,,
41741,1599.00,,,,,
41742,2022-04-05,,,,,
41743,Ahumada,,,,,
41744,Agatha Ruiz De La Eau de Toilette Gotas De Color Con Atomizador x 50 mL,,,,,
41745,60375,,,,,
41746,17099.00,,,,,
41747,17099.00,,,,,
41748,2022-04-05,,,,,
41749,Ahumada,,,,,
41750,Care Plus Partidor Porta Comprimidos x 1 Unidad,,,,,
41751,71896,,,,,
41752,3095.00,,,,,
41753,3095.00,,,,,
41754,2022-04-05,,,,,
41755,Ahumada,,,,,
41756,Naturaloe Acondicionador Argan x 350 mL,,,,,
41757,88206,,,,,
41758,8599.00,,,,,
41759,8599.00,,,,,
41760,2022-04-05,,,,,
41761,Ahumada,,,,,
41762,Naturaloe Shampoo Argan x 350 mL,,,,,
41763,88219,,,,,
41764,8599.00,,,,,
41765,8599.00,,,,,
41766,2022-04-05,,,,,
41767,Ahumada,,,,,
41768,Povidona Yodada Oficinal 10 % x 200 mL Solucion Topica,,,,,
41769,85341,,,,,
41770,2495.00,,,,,
41771,2495.00,,,,,
41772,2022-04-05,,,,,
41773,Ahumada,,,,,
41774,Tapsin 160 mg x 16 Comprimidos Masticables,,,,,
41775,39823,,,,,
41776,2995.00,,,,,
41777,2995.00,,,,,
41778,2022-04-05,,,,,
41779,Ahumada,,,,,
41780,Pertium 5 mg x 30 Comprimidos,,,,,
41781,87465,,,,,
41782,18795.00,,,,,
41783,18795.00,,,,,
41784,2022-04-05,,,,,
41785,Ahumada,,,,,
41786,Atropina 1% Solucion Oftalmica x 10 mL,,,,,
41787,86454,,,,,
41788,13895.00,,,,,
41789,13895.00,,,,,
41790,2022-04-05,,,,,
41791,Ahumada,,,,,
41792,Multiflora Advance x 60 Capsulas,,,,,
41793,88578,,,,,
41794,31995.00,,,,,
41795,31995.00,,,,,
41796,2022-04-05,,,,,
41797,Ahumada,,,,,
41798,Etiquet Pack Antitranspirante Woman Roll-On Clasicc 60 g x 1 Pack,,,,,
41799,82794002,,,,,
41800,4299.00,,,,,
41801,4299.00,,,,,
41802,2022-04-05,,,,,
41803,Ahumada,,,,,
41804,"Dermaten 0,1 % x 15 g Crema D\u00e9rmica",,,,,
41805,65013,,,,,
41806,15395.00,,,,,
41807,15395.00,,,,,
41808,2022-04-05,,,,,
41809,Ahumada,,,,,
41810,Infortin Probiotico x 30 Comprimidos Masticables,,,,,
41811,73914,,,,,
41812,12895.00,,,,,
41813,12895.00,,,,,
41814,2022-04-05,,,,,
41815,Ahumada,,,,,
41816,B\u00e1lsamo hidratante diario KERTYOL P.S.O.,,,,,
41817,88076,,,,,
41818,20699.00,,,,,
41819,20699.00,,,,,
41820,2022-04-05,,,,,
41821,Ahumada,,,,,
41822,Arizol 15 mg x 28 Comprimidos,,,,,
41823,87599,,,,,
41824,64195.00,,,,,
41825,64195.00,,,,,
41826,2022-04-05,,,,,
41827,Ahumada,,,,,
41828,Kopodex 100 mg\/mL x 120 mL Soluci\u00f3n Oral,,,,,
41829,63573,,,,,
41830,20595.00,,,,,
41831,20595.00,,,,,
41832,2022-04-05,,,,,
41833,Ahumada,,,,,
41834,Boost Powder Senior Coffee Milk 370gr,,,,,
41835,86710,,,,,
41836,10095.00,,,,,
41837,10095.00,,,,,
41838,2022-04-05,,,,,
41839,Ahumada,,,,,
41840,Antonio Banderas Eau De Toilette Her Gold Secret x 50 mL,,,,,
41841,75587,,,,,
41842,15099.00,,,,,
41843,15099.00,,,,,
41844,2022-04-05,,,,,
41845,Ahumada,,,,,
41846,L'Or\u00e9al Paris BB Cream C'Est Magic 03 Medium Light x 30 mL,,,,,
41847,88360002,,,,,
41848,8999.00,,,,,
41849,8999.00,,,,,
41850,2022-04-05,,,,,
41851,Ahumada,,,,,
41852,Verrufilm x 14 mL Soluci\u00f3n T\u00f3pica,,,,,
41853,49328,,,,,
41854,25195.00,,,,,
41855,25195.00,,,,,
41856,2022-04-05,,,,,
41857,Ahumada,,,,,
41858,"Jardiance Duo 12,5 mg\/850 mg x 60 Comprimidos Recubiertos",,,,,
41859,83635,,,,,
41860,47195.00,,,,,
41861,47195.00,,,,,
41862,2022-04-05,,,,,
41863,Ahumada,,,,,
41864,Eminence Fragancia Sport Con Atomizador x 100 mL,,,,,
41865,19310,,,,,
41866,8899.00,,,,,
41867,8899.00,,,,,
41868,2022-04-05,,,,,
41869,Ahumada,,,,,
41870,"Trayenta Duo 2,5 mg\/850 mg x 60 Comprimidos Recubiertos",,,,,
41871,79494,,,,,
41872,50595.00,,,,,
41873,50595.00,,,,,
41874,2022-04-05,,,,,
41875,Ahumada,,,,,
41876,"Eliquis 2,5 mg x 60 Comprimidos Recubiertos",,,,,
41877,87441,,,,,
41878,85995.00,,,,,
41879,85995.00,,,,,
41880,2022-04-05,,,,,
41881,Ahumada,,,,,
41882,Kotex Tampon Con Aplicador Regular x 8 Unidades,,,,,
41883,71572003,,,,,
41884,2799.00,,,,,
41885,2799.00,,,,,
41886,2022-04-05,,,,,
41887,Ahumada,,,,,
41888,Glemaz 4 mg x 30 Comprimidos,,,,,
41889,88281,,,,,
41890,36495.00,,,,,
41891,36495.00,,,,,
41892,2022-04-05,,,,,
41893,Ahumada,,,,,
41894,Maybelline Corrector Liquido Larga Duraci\u00f3n Super Stay Alta Cobertura 25 Medium x 7 mL,,,,,
41895,88161002,,,,,
41896,5599.00,,,,,
41897,5599.00,,,,,
41898,2022-04-05,,,,,
41899,Ahumada,,,,,
41900,Emolan Continuo Ni\u00f1os FPS 50+ x 170 mL Spray,,,,,
41901,80369,,,,,
41902,11499.00,,,,,
41903,11499.00,,,,,
41904,2022-04-05,,,,,
41905,Ahumada,,,,,
41906,ANTITRANSPIRANTE SPRAY DOBLE PROTECCION HIDROFUGAL 150ML,,,,,
41907,88388,,,,,
41908,8399.00,,,,,
41909,8399.00,,,,,
41910,2022-04-05,,,,,
41911,Ahumada,,,,,
41912,Vichy Protector Solar Spray\u00a0Capital Soleil Rehidratante FPS 50+ x 200 mL,,,,,
41913,88408,,,,,
41914,19999.00,,,,,
41915,19999.00,,,,,
41916,2022-04-05,,,,,
41917,Ahumada,,,,,
41918,Doxithal 100 mg x 10 Comprimidos Dispersables,,,,,
41919,7493,,,,,
41920,10895.00,,,,,
41921,10895.00,,,,,
41922,2022-04-05,,,,,
41923,Ahumada,,,,,
41924,TRATAMIENTO SHEA BUTTER & COCONUT LA COUPE ORGNX,,,,,
41925,85819,,,,,
41926,6999.00,,,,,
41927,6999.00,,,,,
41928,2022-04-05,,,,,
41929,Ahumada,,,,,
41930,Sally Hansen Esmalte Miracle Gel Pink Tank 220 x 1 Unidad,,,,,
41931,79042025,,,,,
41932,8399.00,,,,,
41933,8399.00,,,,,
41934,2022-04-05,,,,,
41935,Ahumada,,,,,
41936,"Symbicort Turbuhaler 160 mcg-4,5 mcg \/Dosis x 120 Dosis Polvo Para Inhalacion Bucal",,,,,
41937,38866,,,,,
41938,78695.00,,,,,
41939,78695.00,,,,,
41940,2022-04-05,,,,,
41941,Ahumada,,,,,
41942,"L'Or\u00e9al Paris Delineador Liquido Superliner Flash Cat Eye x 2,8 g",,,,,
41943,87565,,,,,
41944,7099.00,,,,,
41945,7099.00,,,,,
41946,2022-04-05,,,,,
41947,Ahumada,,,,,
41948,Gillette Maquina De Afeitar Skinguard x 1 Unidad,,,,,
41949,87595,,,,,
41950,7699.00,,,,,
41951,7699.00,,,,,
41952,2022-04-05,,,,,
41953,Ahumada,,,,,
41954,Arilex FT 15 mg x 30 Comprimidos De Desintegracion Bucal,,,,,
41955,72687,,,,,
41956,66495.00,,,,,
41957,66495.00,,,,,
41958,2022-04-05,,,,,
41959,Ahumada,,,,,
41960,Carboron Retard 400 mg x 50 Comprimidos De Liberaci\u00f3n Prolongada,,,,,
41961,71244,,,,,
41962,28095.00,,,,,
41963,28095.00,,,,,
41964,2022-04-05,,,,,
41965,Ahumada,,,,,
41966,"Maybelline M\u00e1scara De Pesta\u00f1as Falsies Lash Lift Lavable Negro x 8,6 mL",,,,,
41967,88159002,,,,,
41968,9199.00,,,,,
41969,9199.00,,,,,
41970,2022-04-05,,,,,
41971,Ahumada,,,,,
41972,Glucovance 500 mg\/5 mg x 30 Comprimidos Recubiertos,,,,,
41973,23065,,,,,
41974,19495.00,,,,,
41975,19495.00,,,,,
41976,2022-04-05,,,,,
41977,Ahumada,,,,,
41978,Sensodyne Pack Cepillo Dental Suave Sensitive Care x 1 Pack,,,,,
41979,83796,,,,,
41980,5699.00,,,,,
41981,5699.00,,,,,
41982,2022-04-05,,,,,
41983,Ahumada,,,,,
41984,Soap & Glory Delineador De Cejas Lapiz 2 En 1 Arch Triumph x 1 Unidad,,,,,
41985,81144,,,,,
41986,6999.00,,,,,
41987,6999.00,,,,,
41988,2022-04-05,,,,,
41989,Ahumada,,,,,
41990,Nosotras Toalla Higi\u00e9nica Sensiti-V Ultra Invisible Suave x 8 Unidades,,,,,
41991,86817,,,,,
41992,1599.00,,,,,
41993,1599.00,,,,,
41994,2022-04-05,,,,,
41995,Ahumada,,,,,
41996,L'Or\u00e9al Paris Corrector Infallible More Than Concealer Cashmere x 11 mL,,,,,
41997,87571002,,,,,
41998,6999.00,,,,,
41999,6999.00,,,,,
42000,2022-04-05,,,,,
42001,Ahumada,,,,,
42002,Vitakron A-Z x 60 Capsulas Blandas,,,,,
42003,86390,,,,,
42004,12995.00,,,,,
42005,12995.00,,,,,
42006,2022-04-05,,,,,
42007,Ahumada,,,,,
42008,L'Or\u00e9al Paris Corrector Infallible More Than Concealer Caramel x 11 mL,,,,,
42009,87571005,,,,,
42010,6999.00,,,,,
42011,6999.00,,,,,
42012,2022-04-05,,,,,
42013,Ahumada,,,,,
42014,L'Or\u00e9al Paris Corrector Infallible More Than Concealer Pecan x 11 mL,,,,,
42015,87571003,,,,,
42016,6999.00,,,,,
42017,6999.00,,,,,
42018,2022-04-05,,,,,
42019,Ahumada,,,,,
42020,L'Or\u00e9al Paris Corrector Infallible More Than Concealer Amber x 11 mL,,,,,
42021,87571004,,,,,
42022,6999.00,,,,,
42023,6999.00,,,,,
42024,2022-04-05,,,,,
42025,Ahumada,,,,,
42026,Nosotras Protector Diario Largo Con Alas x 40 Unidades,,,,,
42027,85518,,,,,
42028,2299.00,,,,,
42029,2299.00,,,,,
42030,2022-04-05,,,,,
42031,Ahumada,,,,,
42032,Sensodyne Pasta Dental R\u00e1pido Alivio x 100 g,,,,,
42033,86569,,,,,
42034,6599.00,,,,,
42035,6599.00,,,,,
42036,2022-04-05,,,,,
42037,Ahumada,,,,,
42038,Glibenclamida 5 mg x 60 Comprimidos,,,,,
42039,86457,,,,,
42040,745.00,,,,,
42041,745.00,,,,,
42042,2022-04-05,,,,,
42043,Ahumada,,,,,
42044,Alcohol Desnaturalizado 70% x 1000 mL Solucion Topica,,,,,
42045,88379,,,,,
42046,3995.00,,,,,
42047,3995.00,,,,,
42048,2022-04-05,,,,,
42049,Ahumada,,,,,
42050,Escitalopram 10 mg x 30 Comprimidos Recubiertos,,,,,
42051,60229,,,,,
42052,8195.00,,,,,
42053,8195.00,,,,,
42054,2022-04-05,,,,,
42055,Ahumada,,,,,
42056,Armonyl x 60 Comprimidos Recubiertos,,,,,
42057,88986,,,,,
42058,6495.00,,,,,
42059,6495.00,,,,,
42060,2022-04-05,,,,,
42061,Ahumada,,,,,
42062,LOCI\u00d3N CORPORAL NIVEA NATURALLY GOOD CACAO 350ML,,,,,
42063,88856,,,,,
42064,5699.00,,,,,
42065,5699.00,,,,,
42066,2022-04-05,,,,,
42067,Ahumada,,,,,
42068,AB DIAV EST VP+DEO A.BANDERAS 2UN,,,,,
42069,88892,,,,,
42070,10799.00,,,,,
42071,10799.00,,,,,
42072,2022-04-05,,,,,
42073,Ahumada,,,,,
42074,"Forbuden 160_4,5 mcg x 60 Capsulas Polvo para Inhalacion",,,,,
42075,84771,,,,,
42076,27695.00,,,,,
42077,27695.00,,,,,
42078,2022-04-05,,,,,
42079,Ahumada,,,,,
42080,Suncare 100 Fluid Color Fps 50 Pomo 60ml,,,,,
42081,85887,,,,,
42082,21399.00,,,,,
42083,21399.00,,,,,
42084,2022-04-05,,,,,
42085,Ahumada,,,,,
42086,Valnoc 2 mg x 30 Comprimidos Recubiertos,,,,,
42087,62915,,,,,
42088,10295.00,,,,,
42089,10295.00,,,,,
42090,2022-04-05,,,,,
42091,Ahumada,,,,,
42092,"Losopil 7,5 mg x 30 Comprimidos Recubiertos",,,,,
42093,44226,,,,,
42094,5695.00,,,,,
42095,5695.00,,,,,
42096,2022-04-05,,,,,
42097,Ahumada,,,,,
42098,GUATERO KADY OPT.JUNIOR C\/FUNDA 1000ML.,,,,,
42099,74228,,,,,
42100,7199.00,,,,,
42101,7199.00,,,,,
42102,2022-04-05,,,,,
42103,Ahumada,,,,,
42104,GUATERO KADY OPT.C\/FUNDA 2000ML.,,,,,
42105,74229,,,,,
42106,9249.00,,,,,
42107,9249.00,,,,,
42108,2022-04-05,,,,,
42109,Ahumada,,,,,
42110,"Cetraxal 0,3 % x 10 mL Solucion para Gotas Oticas",,,,,
42111,77827,,,,,
42112,18995.00,,,,,
42113,18995.00,,,,,
42114,2022-04-05,,,,,
42115,Ahumada,,,,,
42116,Mamadera Avent Anticolico Air Free 260ml 1u,,,,,
42117,87570,,,,,
42118,12999.00,,,,,
42119,12999.00,,,,,
42120,2022-04-05,,,,,
42121,Ahumada,,,,,
42122,Zaledor P x 30 Comprimidos Recubiertos,,,,,
42123,60221,,,,,
42124,13595.00,,,,,
42125,13595.00,,,,,
42126,2022-04-05,,,,,
42127,Ahumada,,,,,
42128,"Zoperil 7,5 mg x 30 Comprimidos Recubiertos",,,,,
42129,77539,,,,,
42130,4895.00,,,,,
42131,4895.00,,,,,
42132,2022-04-05,,,,,
42133,Ahumada,,,,,
42134,LOCI\u00d3N CORPORAL NIVEA NATURALLY GOOD ALOE VERA 350ML,,,,,
42135,88857,,,,,
42136,5699.00,,,,,
42137,5699.00,,,,,
42138,2022-04-05,,,,,
42139,Ahumada,,,,,
42140,Acondicionador Hidratante Coconut Milk Bio: Renew,,,,,
42141,84814002,,,,,
42142,7299.00,,,,,
42143,7299.00,,,,,
42144,2022-04-05,,,,,
42145,Ahumada,,,,,
42146,Mamadera Avent Anticolico Air Free 125ml 1u,,,,,
42147,87572,,,,,
42148,10999.00,,,,,
42149,10999.00,,,,,
42150,2022-04-05,,,,,
42151,Ahumada,,,,,
42152,Geser 30 mg x 30 Comprimidos Recubiertos,,,,,
42153,72061,,,,,
42154,82795.00,,,,,
42155,82795.00,,,,,
42156,2022-04-05,,,,,
42157,Ahumada,,,,,
42158,NIVEA NATURALLY GOOD CREMA FACIAL ALOE VERA 50ml,,,,,
42159,88859,,,,,
42160,5199.00,,,,,
42161,5199.00,,,,,
42162,2022-04-05,,,,,
42163,Ahumada,,,,,
42164,Shampoo Anticaspa Proteccion Caida,,,,,
42165,32364011,,,,,
42166,4599.00,,,,,
42167,4599.00,,,,,
42168,2022-04-05,,,,,
42169,Ahumada,,,,,
42170,Prednisona 5 mg x 20 Comprimidos,,,,,
42171,1288,,,,,
42172,1245.00,,,,,
42173,1245.00,,,,,
42174,2022-04-05,,,,,
42175,Ahumada,,,,,
42176,Alertex 100 mg x 30 Comprimidos,,,,,
42177,48335,,,,,
42178,24895.00,,,,,
42179,24895.00,,,,,
42180,2022-04-05,,,,,
42181,Ahumada,,,,,
42182,Shampoo Pantene Bamb\u00bf 3mm 480ml,,,,,
42183,88810,,,,,
42184,5999.00,,,,,
42185,5999.00,,,,,
42186,2022-04-05,,,,,
42187,Ahumada,,,,,
42188,Disflax 30 mg x 10 Comprimidos,,,,,
42189,85117,,,,,
42190,23395.00,,,,,
42191,23395.00,,,,,
42192,2022-04-05,,,,,
42193,Ahumada,,,,,
42194,Suavicort 50 mcg\/dosis x 150 Dosis Suspension Nasal Para Nebulizacion,,,,,
42195,79205,,,,,
42196,18495.00,,,,,
42197,18495.00,,,,,
42198,2022-04-05,,,,,
42199,Ahumada,,,,,
42200,"Valpax 0,5 mg x 30 Comprimidos",,,,,
42201,10036,,,,,
42202,8395.00,,,,,
42203,8395.00,,,,,
42204,2022-04-05,,,,,
42205,Ahumada,,,,,
42206,SOPHIXIN OFTENO 0.3% FCO.GTS. 5 ML,,,,,
42207,50579,,,,,
42208,18095.00,,,,,
42209,18095.00,,,,,
42210,2022-04-05,,,,,
42211,Ahumada,,,,,
42212,Tampon Kotex Super S\/Aplic 12un,,,,,
42213,87374,,,,,
42214,1949.00,,,,,
42215,1949.00,,,,,
42216,2022-04-05,,,,,
42217,Ahumada,,,,,
42218,Oralne 10 mg x 30 C\u00e1psulas Blandas,,,,,
42219,75229,,,,,
42220,31695.00,,,,,
42221,31695.00,,,,,
42222,2022-04-05,,,,,
42223,Ahumada,,,,,
42224,"Tintura Just F.Men Sh., Bar-Bigot-Cast.Osc",,,,,
42225,63431,,,,,
42226,12699.00,,,,,
42227,12699.00,,,,,
42228,2022-04-05,,,,,
42229,Ahumada,,,,,
42230,Shampoo Pantene Bamb\u00bf 400ml,,,,,
42231,88811,,,,,
42232,4199.00,,,,,
42233,4199.00,,,,,
42234,2022-04-05,,,,,
42235,Ahumada,,,,,
42236,Novalif x 60 Capsulas Blandas,,,,,
42237,87794,,,,,
42238,22995.00,,,,,
42239,22995.00,,,,,
42240,2022-04-05,,,,,
42241,Ahumada,,,,,
42242,Paxon 10 mg x 20 Comprimidos,,,,,
42243,9413,,,,,
42244,13595.00,,,,,
42245,13595.00,,,,,
42246,2022-04-05,,,,,
42247,Ahumada,,,,,
42248,Disflax 6 mg x 20 Comprimidos,,,,,
42249,85118,,,,,
42250,17795.00,,,,,
42251,17795.00,,,,,
42252,2022-04-05,,,,,
42253,Ahumada,,,,,
42254,Pasta Dental Sensodyne Extra Fresh 90gr.,,,,,
42255,83060,,,,,
42256,4999.00,,,,,
42257,4999.00,,,,,
42258,2022-04-05,,,,,
42259,Ahumada,,,,,
42260,SOPHIPREN OFTENO 1% FCO.5 ML,,,,,
42261,50580,,,,,
42262,20495.00,,,,,
42263,20495.00,,,,,
42264,2022-04-05,,,,,
42265,Ahumada,,,,,
42266,Acantex 1 g IM x 1 Vial Polvo Para Solucion Inyectable Con Solvente,,,,,
42267,3564,,,,,
42268,30995.00,,,,,
42269,30995.00,,,,,
42270,2022-04-05,,,,,
42271,Ahumada,,,,,
42272,Sunwork  Fps 50 60gr.,,,,,
42273,80961,,,,,
42274,5999.00,,,,,
42275,5999.00,,,,,
42276,2022-04-05,,,,,
42277,Ahumada,,,,,
42278,Shampoo Colorante Color Negro,,,,,
42279,32405004,,,,,
42280,12799.00,,,,,
42281,12799.00,,,,,
42282,2022-04-05,,,,,
42283,Ahumada,,,,,
42284,Acantex 1 g IV x 1 Vial Polvo Para Soluci\u00f3n Inyectable Con Solvente,,,,,
42285,3551,,,,,
42286,33995.00,,,,,
42287,33995.00,,,,,
42288,2022-04-05,,,,,
42289,Ahumada,,,,,
42290,Arrumal 30 mg x 30 Comprimidos,,,,,
42291,73501,,,,,
42292,46595.00,,,,,
42293,46595.00,,,,,
42294,2022-04-05,,,,,
42295,Ahumada,,,,,
42296,Acondicionador Smooth Golden Moringa Oil Bio:Renew,,,,,
42297,84814003,,,,,
42298,7299.00,,,,,
42299,7299.00,,,,,
42300,2022-04-05,,,,,
42301,Ahumada,,,,,
42302,SOPHIXIN DX UNGENA UNG.OFT. 0.3% 3GR,,,,,
42303,85516,,,,,
42304,22695.00,,,,,
42305,22695.00,,,,,
42306,2022-04-05,,,,,
42307,Ahumada,,,,,
42308,DES. DOVE MEN STI AP SPORT 50G 1UN,,,,,
42309,87397,,,,,
42310,3299.00,,,,,
42311,3299.00,,,,,
42312,2022-04-05,,,,,
42313,Ahumada,,,,,
42314,TOP COAT DOUBLE DUTY SALLY HANSEN,,,,,
42315,85122,,,,,
42316,4499.00,,,,,
42317,4499.00,,,,,
42318,2022-04-05,,,,,
42319,Ahumada,,,,,
42320,CRM CELLSKINLAB SKIN ADVANCE 50ML,,,,,
42321,88099,,,,,
42322,41999.00,,,,,
42323,41999.00,,,,,
42324,2022-04-05,,,,,
42325,Ahumada,,,,,
42326,Coplavix 75 mg\/100 mg x 28 Comprimidos Recubiertos,,,,,
42327,71629,,,,,
42328,74345.00,,,,,
42329,74345.00,,,,,
42330,2022-04-05,,,,,
42331,Ahumada,,,,,
42332,"Centrum Hombre, multivitam\u00ednico, frasco x60 comprimidos",,,,,
42333,81099,,,,,
42334,19795.00,,,,,
42335,19795.00,,,,,
42336,2022-04-05,,,,,
42337,Ahumada,,,,,
42338,Nutrend Magneslife x 25 mL,,,,,
42339,88770,,,,,
42340,1995.00,,,,,
42341,1995.00,,,,,
42342,2022-04-05,,,,,
42343,Ahumada,,,,,
42344,TETINA AVENT ANTICOLIC ESPESO,,,,,
42345,77195,,,,,
42346,8499.00,,,,,
42347,8499.00,,,,,
42348,2022-04-05,,,,,
42349,Ahumada,,,,,
42350,Vedipal 450 mg\/50 mg x 60 Comprimidos Recubiertos,,,,,
42351,74968,,,,,
42352,40495.00,,,,,
42353,40495.00,,,,,
42354,2022-04-05,,,,,
42355,Ahumada,,,,,
42356,Losec Mups 10 mg x 28 Comprimidos Recubiertos De Liberacion Retardada,,,,,
42357,27054,,,,,
42358,29395.00,,,,,
42359,29395.00,,,,,
42360,2022-04-05,,,,,
42361,Ahumada,,,,,
42362,"PROSIL CLASSIC 4,25 GR.",,,,,
42363,72195,,,,,
42364,25799.00,,,,,
42365,25799.00,,,,,
42366,2022-04-05,,,,,
42367,Ahumada,,,,,
42368,ACO DOVE FUERZA VITAL 400ML 1UN,,,,,
42369,88214,,,,,
42370,3999.00,,,,,
42371,3999.00,,,,,
42372,2022-04-05,,,,,
42373,Ahumada,,,,,
42374,Nan 3 Pack L Comfortis x 1 Pack,,,,,
42375,87978,,,,,
42376,17699.00,,,,,
42377,17699.00,,,,,
42378,2022-04-05,,,,,
42379,Ahumada,,,,,
42380,JABON LIQUIDO NIVEA CREMOSO COCONUT SUNSHINE 750ML,,,,,
42381,88200,,,,,
42382,2599.00,,,,,
42383,2599.00,,,,,
42384,2022-04-05,,,,,
42385,Ahumada,,,,,
42386,"COMPOTA ORGAN 100G, MNGO MZNA PER POUCH",,,,,
42387,87990001,,,,,
42388,1049.00,,,,,
42389,1049.00,,,,,
42390,2022-04-05,,,,,
42391,Ahumada,,,,,
42392,Toprel 50 mg x 30 Comprimidos Recubiertos,,,,,
42393,37780,,,,,
42394,41195.00,,,,,
42395,41195.00,,,,,
42396,2022-04-05,,,,,
42397,Ahumada,,,,,
42398,Efexor XR 150 mg x 30 Capsulas con Granulos Recubiertos de Liberacion Prolongada,,,,,
42399,225,,,,,
42400,113695.00,,,,,
42401,113695.00,,,,,
42402,2022-04-05,,,,,
42403,Ahumada,,,,,
42404,Zoltum 40 mg x 28 Comprimidos Con Recubrimiento Enterico,,,,,
42405,75292,,,,,
42406,27695.00,,,,,
42407,27695.00,,,,,
42408,2022-04-05,,,,,
42409,Ahumada,,,,,
42410,VANITY GUANTE BA\u00bfO EXFOLIANTE,,,,,
42411,87818,,,,,
42412,3099.00,,,,,
42413,3099.00,,,,,
42414,2022-04-05,,,,,
42415,Ahumada,,,,,
42416,Eurogesic Infantil 50 mg x 6 Supositorios,,,,,
42417,19200,,,,,
42418,4895.00,,,,,
42419,4895.00,,,,,
42420,2022-04-05,,,,,
42421,Ahumada,,,,,
42422,"SHAMP.BIOXSINE 300ML,FORT.REGENE.A.CAIDA",,,,,
42423,76094,,,,,
42424,20299.00,,,,,
42425,20299.00,,,,,
42426,2022-04-05,,,,,
42427,Ahumada,,,,,
42428,"Efexor XR 37,5 mg x 30 Capsulas Con Granulos Recubiertos De Liberaci\u00f3n Prolongada",,,,,
42429,20330,,,,,
42430,56495.00,,,,,
42431,56495.00,,,,,
42432,2022-04-05,,,,,
42433,Ahumada,,,,,
42434,Vivimex 10 mg x 60 Comprimidos Recubiertos,,,,,
42435,68238,,,,,
42436,39795.00,,,,,
42437,39795.00,,,,,
42438,2022-04-05,,,,,
42439,Ahumada,,,,,
42440,Toprel 25 mg x 30 Comprimidos Recubiertos,,,,,
42441,37779,,,,,
42442,25395.00,,,,,
42443,25395.00,,,,,
42444,2022-04-05,,,,,
42445,Ahumada,,,,,
42446,Dazolin ODT 10 mg x 30 Comprimidos Dispersables,,,,,
